,id,linenum,match_id,orig_id,value,var
1425,231035.0,585.0,,,2,Gvt parastatal
1426,231036.0,586.0,,,2,Gvt parastatal
1427,231039.0,587.0,,,2,Gvt parastatal
1428,231041.0,588.0,,,2,Gvt parastatal
1429,231043.0,589.0,,,2,Gvt parastatal
1430,232002.0,590.0,,,2,Gvt parastatal
1431,232003.0,591.0,,,3,Gvt parastatal
1432,232004.0,592.0,,,2,Gvt parastatal
1433,232005.0,593.0,,,2,Gvt parastatal
1434,232006.0,594.0,,,2,Gvt parastatal
1435,232007.0,595.0,,,2,Gvt parastatal
1436,233003.0,596.0,,,1,Gvt parastatal
1437,233004.0,597.0,,,1,Gvt parastatal
1438,233006.0,598.0,,,2,Gvt parastatal
1439,233007.0,599.0,,,2,Gvt parastatal
1440,233008.0,600.0,,,1,Gvt parastatal
1441,233009.0,601.0,,,1,Gvt parastatal
1442,233011.0,602.0,,,2,Gvt parastatal
1443,233013.0,603.0,,,2,Gvt parastatal
1444,234001.0,604.0,,,2,Gvt parastatal
1445,234002.0,605.0,,,2,Gvt parastatal
1446,234006.0,606.0,,,2,Gvt parastatal
1447,234008.0,607.0,,,2,Gvt parastatal
1448,234009.0,608.0,,,2,Gvt parastatal
1449,234011.0,609.0,,,2,Gvt parastatal
1450,234012.0,610.0,,,2,Gvt parastatal
1451,234013.0,611.0,,,2,Gvt parastatal
1452,234014.0,612.0,,,2,Gvt parastatal
1453,234015.0,613.0,,,3,Gvt parastatal
1454,234016.0,614.0,,,2,Gvt parastatal
1455,234017.0,615.0,,,2,Gvt parastatal
1456,234018.0,616.0,,,2,Gvt parastatal
1457,234020.0,617.0,,,2,Gvt parastatal
1458,234022.0,618.0,,,1,Gvt parastatal
1459,234023.0,619.0,,,2,Gvt parastatal
1460,234024.0,620.0,,,2,Gvt parastatal
1461,235001.0,621.0,,,1,Gvt parastatal
1462,235002.0,622.0,,,2,Gvt parastatal
1463,235003.0,623.0,,,2,Gvt parastatal
1464,236001.0,624.0,,,2,Gvt parastatal
1465,236003.0,625.0,,,2,Gvt parastatal
1466,236004.0,626.0,,,2,Gvt parastatal
1467,237003.0,627.0,,,1,Gvt parastatal
1468,237004.0,628.0,,,1,Gvt parastatal
1469,237005.0,629.0,,,1,Gvt parastatal
1470,237006.0,630.0,,,1,Gvt parastatal
1471,211199.0,631.0,,,1,Gvt parastatal
1472,23001.0,632.0,,,2,Ag researcher
1473,23002.0,633.0,,,3,Ag researcher
1474,23003.0,634.0,,,1,Ag researcher
1475,23004.0,635.0,,,2,Ag researcher
1476,23005.0,636.0,,,2,Ag researcher
1477,23007.0,637.0,,,3,Ag researcher
1478,23009.0,638.0,,,3,Ag researcher
1479,23011.0,639.0,,,5,Ag researcher
1480,23012.0,640.0,,,2,Ag researcher
1481,23013.0,641.0,,,1,Ag researcher
1482,23014.0,642.0,,,2,Ag researcher
1483,23016.0,643.0,,,5,Ag researcher
1484,23018.0,644.0,,,5,Ag researcher
1485,23019.0,645.0,,,3,Ag researcher
1486,23020.0,646.0,,,3,Ag researcher
1487,23021.0,647.0,,,2,Ag researcher
1488,231001.0,648.0,,,5,Ag researcher
1489,231002.0,649.0,,,5,Ag researcher
1490,231006.0,650.0,,,5,Ag researcher
1491,231008.0,651.0,,,5,Ag researcher
1492,231010.0,652.0,,,1,Ag researcher
1493,231014.0,653.0,,,5,Ag researcher
1494,231018.0,654.0,,,5,Ag researcher
1495,231022.0,655.0,,,1,Ag researcher
1496,231024.0,656.0,,,1,Ag researcher
1497,231026.0,657.0,,,2,Ag researcher
1498,231028.0,658.0,,,2,Ag researcher
1499,232002.0,659.0,,,2,Ag researcher
1500,232004.0,660.0,,,2,Ag researcher
1501,233004.0,661.0,,,1,Ag researcher
1502,233008.0,662.0,,,4,Ag researcher
1503,233009.0,663.0,,,1,Ag researcher
1504,234001.0,664.0,,,5,Ag researcher
1505,234002.0,665.0,,,2,Ag researcher
1506,234004.0,666.0,,,1,Ag researcher
1507,234005.0,667.0,,,3,Ag researcher
1508,234006.0,668.0,,,1,Ag researcher
1509,234007.0,669.0,,,2,Ag researcher
1510,234008.0,670.0,,,1,Ag researcher
1511,234009.0,671.0,,,1,Ag researcher
1512,234010.0,672.0,,,2,Ag researcher
1513,234011.0,673.0,,,2,Ag researcher
1514,234012.0,674.0,,,1,Ag researcher
1515,234013.0,675.0,,,1,Ag researcher
1516,234020.0,676.0,,,2,Ag researcher
1517,235002.0,677.0,,,1,Ag researcher
1518,236001.0,678.0,,,2,Ag researcher
1519,236003.0,679.0,,,2,Ag researcher
1520,236004.0,680.0,,,2,Ag researcher
1521,23002.0,681.0,,,5,Microfinance rep
1522,23004.0,682.0,,,5,Microfinance rep
1523,23005.0,683.0,,,2,Microfinance rep
1524,23006.0,684.0,,,5,Microfinance rep
1525,23007.0,685.0,,,4,Microfinance rep
1526,23008.0,686.0,,,3,Microfinance rep
1527,23012.0,687.0,,,5,Microfinance rep
1528,23014.0,688.0,,,2,Microfinance rep
1529,23015.0,689.0,,,2,Microfinance rep
1530,23018.0,690.0,,,5,Microfinance rep
1531,23019.0,691.0,,,3,Microfinance rep
1532,23021.0,692.0,,,2,Microfinance rep
1533,231001.0,693.0,,,5,Microfinance rep
1534,231002.0,694.0,,,5,Microfinance rep
1535,231006.0,695.0,,,2,Microfinance rep
1536,231008.0,696.0,,,5,Microfinance rep
1537,231014.0,697.0,,,3,Microfinance rep
1538,231016.0,698.0,,,1,Microfinance rep
1539,231018.0,699.0,,,4,Microfinance rep
1540,231029.0,700.0,,,3,Microfinance rep
1541,233003.0,701.0,,,1,Microfinance rep
1542,233009.0,702.0,,,3,Microfinance rep
1543,234001.0,703.0,,,3,Microfinance rep
1544,234002.0,704.0,,,2,Microfinance rep
1545,234005.0,705.0,,,2,Microfinance rep
1546,234006.0,706.0,,,1,Microfinance rep
1547,234007.0,707.0,,,3,Microfinance rep
1548,234008.0,708.0,,,1,Microfinance rep
1549,234009.0,709.0,,,1,Microfinance rep
1550,234010.0,710.0,,,2,Microfinance rep
1551,234012.0,711.0,,,1,Microfinance rep
1552,234013.0,712.0,,,1,Microfinance rep
1553,234016.0,713.0,,,3,Microfinance rep
1554,235002.0,714.0,,,3,Microfinance rep
1555,236001.0,715.0,,,1,Microfinance rep
1556,236003.0,716.0,,,2,Microfinance rep
1557,237005.0,717.0,,,2,Microfinance rep
1558,211197.0,718.0,,,3,Microfinance rep
1559,23002.0,719.0,,,1,Tractor owner
1560,23003.0,720.0,,,2,Tractor owner
1561,23004.0,721.0,,,2,Tractor owner
1562,23005.0,722.0,,,1,Tractor owner
1563,23007.0,723.0,,,2,Tractor owner
1564,23012.0,724.0,,,3,Tractor owner
1565,23016.0,725.0,,,2,Tractor owner
1566,231001.0,726.0,,,4,Tractor owner
1567,231002.0,727.0,,,2,Tractor owner
1568,231006.0,728.0,,,3,Tractor owner
1569,231008.0,729.0,,,2,Tractor owner
1570,231014.0,730.0,,,5,Tractor owner
1571,231018.0,731.0,,,2,Tractor owner
1572,231026.0,732.0,,,2,Tractor owner
1573,231028.0,733.0,,,2,Tractor owner
1574,231029.0,734.0,,,2,Tractor owner
1575,231032.0,735.0,,,2,Tractor owner
1576,231034.0,736.0,,,2,Tractor owner
1577,231035.0,737.0,,,2,Tractor owner
1578,231036.0,738.0,,,2,Tractor owner
1579,231041.0,739.0,,,2,Tractor owner
1580,231043.0,740.0,,,2,Tractor owner
1581,232002.0,741.0,,,2,Tractor owner
1582,232004.0,742.0,,,2,Tractor owner
1583,232005.0,743.0,,,1,Tractor owner
1584,232006.0,744.0,,,2,Tractor owner
1585,233003.0,745.0,,,2,Tractor owner
1586,233004.0,746.0,,,2,Tractor owner
1587,233006.0,747.0,,,2,Tractor owner
1588,233007.0,748.0,,,2,Tractor owner
1589,233008.0,749.0,,,1,Tractor owner
1590,233010.0,750.0,,,1,Tractor owner
1591,233011.0,751.0,,,2,Tractor owner
1592,233013.0,752.0,,,2,Tractor owner
1593,234001.0,753.0,,,2,Tractor owner
1594,234002.0,754.0,,,2,Tractor owner
1595,234005.0,755.0,,,2,Tractor owner
1596,234006.0,756.0,,,2,Tractor owner
1597,234007.0,757.0,,,2,Tractor owner
1598,234008.0,758.0,,,2,Tractor owner
1599,234009.0,759.0,,,2,Tractor owner
1600,234010.0,760.0,,,2,Tractor owner
1601,234011.0,761.0,,,3,Tractor owner
1602,234012.0,762.0,,,2,Tractor owner
1603,234013.0,763.0,,,2,Tractor owner
1604,234014.0,764.0,,,2,Tractor owner
1605,234015.0,765.0,,,2,Tractor owner
1606,234016.0,766.0,,,2,Tractor owner
1607,234017.0,767.0,,,2,Tractor owner
1608,234018.0,768.0,,,2,Tractor owner
1609,234020.0,769.0,,,2,Tractor owner
1610,234022.0,770.0,,,1,Tractor owner
1611,234023.0,771.0,,,2,Tractor owner
1612,234024.0,772.0,,,2,Tractor owner
1613,235001.0,773.0,,,2,Tractor owner
1614,235002.0,774.0,,,2,Tractor owner
1615,235003.0,775.0,,,2,Tractor owner
1616,236001.0,776.0,,,2,Tractor owner
1617,236003.0,777.0,,,2,Tractor owner
1618,237003.0,778.0,,,1,Tractor owner
1619,237004.0,779.0,,,2,Tractor owner
1620,237005.0,780.0,,,1,Tractor owner
1621,237006.0,781.0,,,2,Tractor owner
1622,211199.0,782.0,,,2,Tractor owner
1623,23002.0,783.0,,,5,Farmer org. leader
1624,23003.0,784.0,,,2,Farmer org. leader
1625,23004.0,785.0,,,2,Farmer org. leader
1626,23006.0,786.0,,,5,Farmer org. leader
1627,23007.0,787.0,,,2,Farmer org. leader
1628,23010.0,788.0,,,3,Farmer org. leader
1629,23012.0,789.0,,,3,Farmer org. leader
1630,23013.0,790.0,,,3,Farmer org. leader
1631,23014.0,791.0,,,5,Farmer org. leader
1632,23015.0,792.0,,,2,Farmer org. leader
1633,23017.0,793.0,,,3,Farmer org. leader
1634,23018.0,794.0,,,5,Farmer org. leader
1635,23019.0,795.0,,,5,Farmer org. leader
1636,23020.0,796.0,,,2,Farmer org. leader
1637,23021.0,797.0,,,2,Farmer org. leader
1638,231001.0,798.0,,,5,Farmer org. leader
1639,231002.0,799.0,,,2,Farmer org. leader
1640,231006.0,800.0,,,2,Farmer org. leader
1641,231008.0,801.0,,,2,Farmer org. leader
1642,231014.0,802.0,,,3,Farmer org. leader
1643,231018.0,803.0,,,2,Farmer org. leader
1644,231028.0,804.0,,,2,Farmer org. leader
1645,232005.0,805.0,,,2,Farmer org. leader
1646,232006.0,806.0,,,2,Farmer org. leader
1647,234001.0,807.0,,,3,Farmer org. leader
1648,234002.0,808.0,,,2,Farmer org. leader
1649,234005.0,809.0,,,3,Farmer org. leader
1650,234006.0,810.0,,,3,Farmer org. leader
1651,234007.0,811.0,,,2,Farmer org. leader
1652,234008.0,812.0,,,2,Farmer org. leader
1653,234009.0,813.0,,,2,Farmer org. leader
1654,234010.0,814.0,,,2,Farmer org. leader
1655,234012.0,815.0,,,2,Farmer org. leader
1656,234013.0,816.0,,,2,Farmer org. leader
1657,235002.0,817.0,,,2,Farmer org. leader
1658,236001.0,818.0,,,2,Farmer org. leader
1659,23002.0,819.0,,,5,Women's org. leader
1660,23003.0,820.0,,,3,Women's org. leader
1661,23004.0,821.0,,,2,Women's org. leader
1662,23005.0,822.0,,,5,Women's org. leader
1663,23007.0,823.0,,,2,Women's org. leader
1664,23010.0,824.0,,,3,Women's org. leader
1665,23012.0,825.0,,,3,Women's org. leader
1666,23018.0,826.0,,,5,Women's org. leader
1667,23019.0,827.0,,,5,Women's org. leader
1668,,828.0,,,0,0
1669,23021.0,829.0,,,2,Women's org. leader
1670,231001.0,830.0,,,3,Women's org. leader
1671,231002.0,831.0,,,2,Women's org. leader
1672,231006.0,832.0,,,3,Women's org. leader
1673,231008.0,833.0,,,2,Women's org. leader
1674,231014.0,834.0,,,3,Women's org. leader
1675,231018.0,835.0,,,5,Women's org. leader
1676,231032.0,836.0,,,3,Women's org. leader
1677,231034.0,837.0,,,3,Women's org. leader
1678,231039.0,838.0,,,3,Women's org. leader
1679,232005.0,839.0,,,2,Women's org. leader
1680,232006.0,840.0,,,3,Women's org. leader
1681,234001.0,841.0,,,2,Women's org. leader
1682,234002.0,842.0,,,2,Women's org. leader
1683,234005.0,843.0,,,3,Women's org. leader
1684,234006.0,844.0,,,3,Women's org. leader
1685,234008.0,845.0,,,3,Women's org. leader
1686,234009.0,846.0,,,3,Women's org. leader
1687,234012.0,847.0,,,3,Women's org. leader
1688,234013.0,848.0,,,3,Women's org. leader
1689,211197.0,849.0,,,3,Women's org. leader
1690,23002.0,850.0,,,5,Youth org. leader
1691,23003.0,851.0,,,5,Youth org. leader
1692,23004.0,852.0,,,2,Youth org. leader
1693,23005.0,853.0,,,5,Youth org. leader
1694,23007.0,854.0,,,2,Youth org. leader
1695,23012.0,855.0,,,4,Youth org. leader
1696,23013.0,856.0,,,5,Youth org. leader
1697,23018.0,857.0,,,5,Youth org. leader
1698,23019.0,858.0,,,5,Youth org. leader
1699,23021.0,859.0,,,2,Youth org. leader
1700,231001.0,860.0,,,5,Youth org. leader
1701,231002.0,861.0,,,5,Youth org. leader
1702,231006.0,862.0,,,3,Youth org. leader
1703,231008.0,863.0,,,5,Youth org. leader
1704,231014.0,864.0,,,3,Youth org. leader
1705,231018.0,865.0,,,4,Youth org. leader
1706,232006.0,866.0,,,2,Youth org. leader
1707,232007.0,867.0,,,2,Youth org. leader
1708,234001.0,868.0,,,1,Youth org. leader
1709,234006.0,869.0,,,4,Youth org. leader
1710,234007.0,870.0,,,3,Youth org. leader
1711,234008.0,871.0,,,4,Youth org. leader
1712,234009.0,872.0,,,4,Youth org. leader
1713,234010.0,873.0,,,2,Youth org. leader
1714,234012.0,874.0,,,4,Youth org. leader
1715,234013.0,875.0,,,4,Youth org. leader
1716,236003.0,876.0,,,2,Youth org. leader
1717,23001.0,877.0,,,1,Local politican
1718,23002.0,878.0,,,5,Local politican
1719,23004.0,879.0,,,2,Local politican
1720,23005.0,880.0,,,5,Local politican
1721,23007.0,881.0,,,1,Local politican
1722,23008.0,882.0,,,3,Local politican
1723,23010.0,883.0,,,3,Local politican
1724,23012.0,884.0,,,2,Local politican
1725,23014.0,885.0,,,4,Local politican
1726,23015.0,886.0,,,2,Local politican
1727,23018.0,887.0,,,5,Local politican
1728,23019.0,888.0,,,2,Local politican
1729,23021.0,889.0,,,2,Local politican
1730,231001.0,890.0,,,2,Local politican
1731,231002.0,891.0,,,4,Local politican
1732,231006.0,892.0,,,2,Local politican
1733,231008.0,893.0,,,4,Local politican
1734,231014.0,894.0,,,3,Local politican
1735,231018.0,895.0,,,3,Local politican
1736,231032.0,896.0,,,2,Local politican
1737,231039.0,897.0,,,3,Local politican
1738,232006.0,898.0,,,2,Local politican
1739,233008.0,899.0,,,3,Local politican
1740,233009.0,900.0,,,2,Local politican
1741,234001.0,901.0,,,3,Local politican
1742,234005.0,902.0,,,1,Local politican
1743,234006.0,903.0,,,3,Local politican
1744,234007.0,904.0,,,2,Local politican
1745,234008.0,905.0,,,3,Local politican
1746,234009.0,906.0,,,3,Local politican
1747,234012.0,907.0,,,3,Local politican
1748,234013.0,908.0,,,3,Local politican
1749,236003.0,909.0,,,2,Local politican
